Hexstream,Split Indexes,Splited Hexstream
001c0101000000006b8b456700001394000000000009019d019e0122,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 94 0000000000 09 01 9d 01 9e 01 22
00200101000000006b8b456700001395000000000109018501830109828201d1,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 95 0000000001 09 01 85 01 83 01 09 82 82 01 d1
001c0101000000006b8b456700001396000000000009018301850129,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 96 0000000000 09 01 83 01 85 01 29
00200101000000006b8b45670000139700000000010901aa01a9010c810d00c1,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 97 0000000001 09 01 aa 01 a9 01 0c 81 0d 00 c1
001c0101000000006b8b45670000139800000000000901a901aa012c,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 98 0000000000 09 01 a9 01 aa 01 2c
001c0101000000006b8b45670000139900000000000901a001a1012a,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 99 0000000000 09 01 a0 01 a1 01 2a
00200101000000006b8b45670000139a00000000010901a701a6010c80bc02ac,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 9a 0000000001 09 01 a7 01 a6 01 0c 80 bc 02 ac
001c0101000000006b8b45670000139b00000000000901a601a7012c,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 9b 0000000000 09 01 a6 01 a7 01 2c
00200101000000006b8b45670000139c00000000010901b101af010981af0209,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 9c 0000000001 09 01 b1 01 af 01 09 81 af 02 09
001c0101000000006b8b45670000139d00000000000901af01b10129,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 9d 0000000000 09 01 af 01 b1 01 29
00220101000000006b8b45670000139e00000000010901c901830103bfe1ff000000,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 60, 62, 64, 66, 68]",00 22 0101000000006b8b45670000 13 9e 0000000001 09 01 c9 01 83 01 03bfe1 ff 00 00 00
001c0101000000006b8b45670000139f000000000009018301c90123,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 9f 0000000000 09 01 83 01 c9 01 23
001f0101000000006b8b4567000013a0000000000109019e019d0103836001,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]",00 1f 0101000000006b8b45670000 13 a0 0000000001 09 01 9e 01 9d 01 03 83 60 01
001c0101000000006b8b4567000013a1000000000009019d019e0123,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 a1 0000000000 09 01 9d 01 9e 01 23
00200101000000006b8b4567000013a200000000010901940192010880be0389,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 a2 0000000001 09 01 94 01 92 01 08 80 be 03 89
001c0101000000006b8b4567000013a3000000000009019201940128,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 a3 0000000000 09 01 92 01 94 01 28
00200101000000006b8b4567000013a400000000010901aa01a9010d810d00bf,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 a4 0000000001 09 01 aa 01 a9 01 0d 81 0d 00 bf
001c0101000000006b8b4567000013a500000000000901a901aa012d,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 a5 0000000000 09 01 a9 01 aa 01 2d
00200101000000006b8b4567000013a600000000010901970195010983730384,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 a6 0000000001 09 01 97 01 95 01 09 83 73 03 84
001c0101000000006b8b4567000013a7000000000009019501970129,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 a7 0000000000 09 01 95 01 97 01 29
002b0101000000006b8b4567000013a800000000003901be018f0183ac0c000007d00a28ff086700000100,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86]",00 2b 0101000000006b8b45670000 13 a8 0000000000 39 01 be 01 8f 01 83 ac 0c 00 00 07 d0 0a 28 ff 08 67 00 00 01 00
00200101000000006b8b4567000013a900000000010901ad01ac010e82ac0137,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 a9 0000000001 09 01 ad 01 ac 01 0e 82 ac 01 37
001c0101000000006b8b4567000013aa00000000000901ac01ad012e,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 aa 0000000000 09 01 ac 01 ad 01 2e
00200101000000006b8b4567000013ab000000000109018b01890105828b01c6,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 ab 0000000001 09 01 8b 01 89 01 05 82 8b 01 c6
001c0101000000006b8b4567000013ac0000000000090189018b0125,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 ac 0000000000 09 01 89 01 8b 01 25
00200101000000006b8b4567000013ad00000000010901aa01a9010e810d00c1,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 ad 0000000001 09 01 aa 01 a9 01 0e 81 0d 00 c1
001c0101000000006b8b4567000013ae00000000000901a901aa012e,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 ae 0000000000 09 01 a9 01 aa 01 2e
00200101000000006b8b4567000013af000000000109018801860108809d00ae,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 af 0000000001 09 01 88 01 86 01 08 80 9d 00 ae
001c0101000000006b8b4567000013b0000000000009018601880128,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 b0 0000000000 09 01 86 01 88 01 28
00200101000000006b8b4567000013b10000000001090191018f010a838203db,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 b1 0000000001 09 01 91 01 8f 01 0a 83 82 03 db
001c0101000000006b8b4567000013b2000000000009018f0191012a,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 b2 0000000000 09 01 8f 01 91 01 2a
00200101000000006b8b4567000013b300000000010901aa01a9010f810d00bf,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 b3 0000000001 09 01 aa 01 a9 01 0f 81 0d 00 bf
001c0101000000006b8b4567000013b400000000000901a901aa012f,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 b4 0000000000 09 01 a9 01 aa 01 2f
00200101000000006b8b4567000013b5000000000109018e018c0102838902cd,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 b5 0000000001 09 01 8e 01 8c 01 02 83 89 02 cd
001c0101000000006b8b4567000013b6000000000009018c018e0122,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 b6 0000000000 09 01 8c 01 8e 01 22
00200101000000006b8b4567000013b700000000010901a401a3010c806b0174,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 b7 0000000001 09 01 a4 01 a3 01 0c 80 6b 01 74
001c0101000000006b8b4567000013b800000000000901a301a4012c,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 b8 0000000000 09 01 a3 01 a4 01 2c
00200101000000006b8b4567000013b9000000000109019b019901038379056d,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 b9 0000000001 09 01 9b 01 99 01 03 83 79 05 6d
001c0101000000006b8b4567000013ba0000000000090199019b0123,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 ba 0000000000 09 01 99 01 9b 01 23
001f0101000000006b8b4567000013bb000000000039018301c90184010000,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]",00 1f 0101000000006b8b45670000 13 bb 0000000000 39 01 83 01 c9 01 84 01 00 00
00200101000000006b8b4567000013bc000000000109018801860109809d00b0,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 bc 0000000001 09 01 88 01 86 01 09 80 9d 00 b0
001c0101000000006b8b4567000013bd000000000009018601880129,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 bd 0000000000 09 01 86 01 88 01 29
00200101000000006b8b4567000013be000000000109019e019d010483c90218,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 be 0000000001 09 01 9e 01 9d 01 04 83 c9 02 18
001c0101000000006b8b4567000013bf000000000009019d019e0124,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 bf 0000000000 09 01 9d 01 9e 01 24
00200101000000006b8b4567000013c000000000010901850183010a828201d1,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 c0 0000000001 09 01 85 01 83 01 0a 82 82 01 d1
001c0101000000006b8b4567000013c100000000000901830185012a,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 c1 0000000000 09 01 83 01 85 01 2a
00200101000000006b8b4567000013c200000000010901880186010a809d00ae,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 c2 0000000001 09 01 88 01 86 01 0a 80 9d 00 ae
001c0101000000006b8b4567000013c300000000000901860188012a,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 c3 0000000000 09 01 86 01 88 01 2a
00200101000000006b8b4567000013c400000000010901a101a0010b801a02f6,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 c4 0000000001 09 01 a1 01 a0 01 0b 80 1a 02 f6
001c0101000000006b8b4567000013c500000000000901a001a1012b,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 c5 0000000000 09 01 a0 01 a1 01 2b
00200101000000006b8b4567000013c600000000010901a701a6010d80bc02a9,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 c6 0000000001 09 01 a7 01 a6 01 0d 80 bc 02 a9
001c0101000000006b8b4567000013c700000000000901a601a7012d,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 c7 0000000000 09 01 a6 01 a7 01 2d
00200101000000006b8b4567000013c800000000010901aa01a90101810d00c1,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 c8 0000000001 09 01 aa 01 a9 01 01 81 0d 00 c1
001c0101000000006b8b4567000013c900000000000901a901aa0121,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 c9 0000000000 09 01 a9 01 aa 01 21
001f0101000000006b8b4567000013ca000000000039019901c90184010000,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]",00 1f 0101000000006b8b45670000 13 ca 0000000000 39 01 99 01 c9 01 84 01 00 00
00200101000000006b8b4567000013cb00000000010901880186010b809d00b0,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 cb 0000000001 09 01 88 01 86 01 0b 80 9d 00 b0
001c0101000000006b8b4567000013cc00000000000901860188012b,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 cc 0000000000 09 01 86 01 88 01 2b
00200101000000006b8b4567000013cd00000000010901b101af010a81af0209,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 cd 0000000001 09 01 b1 01 af 01 0a 81 af 02 09
001c0101000000006b8b4567000013ce00000000000901af01b1012a,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 ce 0000000000 09 01 af 01 b1 01 2a
00200101000000006b8b4567000013cf00000000010901940192010980be0389,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 cf 0000000001 09 01 94 01 92 01 09 80 be 03 89
001c0101000000006b8b4567000013d0000000000009019201940129,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 d0 0000000000 09 01 92 01 94 01 29
001f0101000000006b8b4567000013d100000000003901bf01920182740869,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]",00 1f 0101000000006b8b45670000 13 d1 0000000000 39 01 bf 01 92 01 82 74 08 69
001f0101000000006b8b4567000013d2000000000039019201c90184050869,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]",00 1f 0101000000006b8b45670000 13 d2 0000000000 39 01 92 01 c9 01 84 05 08 69
00200101000000006b8b4567000013d300000000010901aa01a90102810d00bf,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 d3 0000000001 09 01 aa 01 a9 01 02 81 0d 00 bf
001c0101000000006b8b4567000013d400000000000901a901aa0122,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 d4 0000000000 09 01 a9 01 aa 01 22
00200101000000006b8b4567000013d500000000010901970195010a83730384,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 d5 0000000001 09 01 97 01 95 01 0a 83 73 03 84
001c0101000000006b8b4567000013d600000000000901950197012a,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 d6 0000000000 09 01 95 01 97 01 2a
00200101000000006b8b4567000013d700000000010901ad01ac010f82ac0137,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 d7 0000000001 09 01 ad 01 ac 01 0f 82 ac 01 37
001c0101000000006b8b4567000013d800000000000901ac01ad012f,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 d8 0000000000 09 01 ac 01 ad 01 2f
00200101000000006b8b4567000013d900000000010901aa01a90103810d00c1,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 d9 0000000001 09 01 aa 01 a9 01 03 81 0d 00 c1
001c0101000000006b8b4567000013da00000000000901a901aa0123,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 da 0000000000 09 01 a9 01 aa 01 23
001f0101000000006b8b4567000013db00000000010901880186010c839f00,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]",00 1f 0101000000006b8b45670000 13 db 0000000001 09 01 88 01 86 01 0c 83 9f 00
001c0101000000006b8b4567000013dc00000000000901860188012c,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 dc 0000000000 09 01 86 01 88 01 2c
00200101000000006b8b4567000013dd00000000010901880186010d809d00ae,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 dd 0000000001 09 01 88 01 86 01 0d 80 9d 00 ae
001c0101000000006b8b4567000013de00000000000901860188012d,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 de 0000000000 09 01 86 01 88 01 2d
00200101000000006b8b4567000013df000000000109018b01890106828b01c6,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 df 0000000001 09 01 8b 01 89 01 06 82 8b 01 c6
001c0101000000006b8b4567000013e00000000000090189018b0126,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 e0 0000000000 09 01 89 01 8b 01 26
00200101000000006b8b4567000013e10000000001090191018f010b838203db,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 e1 0000000001 09 01 91 01 8f 01 0b 83 82 03 db
001c0101000000006b8b4567000013e2000000000009018f0191012b,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 e2 0000000000 09 01 8f 01 91 01 2b
002b0101000000006b8b4567000013e3000000000039019201bf01831e8c000007d00a2803086900000100,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86]",00 2b 0101000000006b8b45670000 13 e3 0000000000 39 01 92 01 bf 01 83 1e 8c 00 00 07 d0 0a 28 03 08 69 00 00 01 00
00200101000000006b8b4567000013e4000000000109018e018c0103838902cd,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 e4 0000000001 09 01 8e 01 8c 01 03 83 89 02 cd
001c0101000000006b8b4567000013e5000000000009018c018e0123,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 e5 0000000000 09 01 8c 01 8e 01 23
00200101000000006b8b4567000013e600000000010901a401a3010d806b0174,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 e6 0000000001 09 01 a4 01 a3 01 0d 80 6b 01 74
001c0101000000006b8b4567000013e700000000000901a301a4012d,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 e7 0000000000 09 01 a3 01 a4 01 2d
00200101000000006b8b4567000013e8000000000109019b019901048379056d,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 e8 0000000001 09 01 9b 01 99 01 04 83 79 05 6d
001c0101000000006b8b4567000013e90000000000090199019b0124,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 e9 0000000000 09 01 99 01 9b 01 24
00200101000000006b8b4567000013ea000000000109019e019d010583c90218,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 ea 0000000001 09 01 9e 01 9d 01 05 83 c9 02 18
001f0101000000006b8b4567000013eb000000000109018e018c010483c901,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]",00 1f 0101000000006b8b45670000 13 eb 0000000001 09 01 8e 01 8c 01 04 83 c9 01
001c0101000000006b8b4567000013ec000000000009019d019e0125,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 ec 0000000000 09 01 9d 01 9e 01 25
001c0101000000006b8b4567000013ed000000000009018c018e0124,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 ed 0000000000 09 01 8c 01 8e 01 24
00200101000000006b8b4567000013ee00000000010901850183010b828201d1,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 ee 0000000001 09 01 85 01 83 01 0b 82 82 01 d1
001c0101000000006b8b4567000013ef00000000000901830185012b,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 ef 0000000000 09 01 83 01 85 01 2b
00200101000000006b8b4567000013f000000000010901a101a0010c801a02f6,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 f0 0000000001 09 01 a1 01 a0 01 0c 80 1a 02 f6
001c0101000000006b8b4567000013f100000000000901a001a1012c,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 f1 0000000000 09 01 a0 01 a1 01 2c
00200101000000006b8b4567000013f200000000010901a701a6010e80bc02a9,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 f2 0000000001 09 01 a7 01 a6 01 0e 80 bc 02 a9
001c0101000000006b8b4567000013f300000000000901a601a7012e,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 f3 0000000000 09 01 a6 01 a7 01 2e
00200101000000006b8b4567000013f400000000010901aa01a90104810d00bf,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 f4 0000000001 09 01 aa 01 a9 01 04 81 0d 00 bf
